ID,Avg_fold,Length,Ref_GC,Covered_percent,Covered_bases,Plus_reads,Minus_reads,Read_GC,Origin
1105,97.7126,6729,0.4139,100,6729,2210,2192,0.4148,Drosophila
1106,312.5152,6727,0.3992,99.3013,6680,6885,6931,0.375,Drosophila
1107,100.9467,6714,0.4726,100,6714,2266,2263,0.4723,Drosophila
1108,116.0376,6679,0.389,100,6679,2547,2496,0.3879,Drosophila
1109,337.4254,6685,0.3807,100,6685,9214,7829,0.43,Drosophila
1110,204.413,6682,0.4566,100,6682,4583,4589,0.4581,Drosophila
1111,197.7486,6679,0.3583,99.9701,6677,4346,4362,0.3513,Drosophila
1112,166.8715,6675,0.335,99.985,6674,3402,3423,0.3442,Drosophila
1113,216.0807,6655,0.4026,99.9699,6653,4846,4814,0.4034,Drosophila
1114,206.1502,6606,0.4268,100,6606,3775,3722,0.4203,Drosophila
1115,332.0585,6635,0.377,99.9849,6634,7299,7178,0.3632,Drosophila
1116,154.2721,6601,0.4225,99.1971,6548,3297,3273,0.4499,Drosophila
1117,296.0286,8038,0.4394,99.9876,8037,7840,7717,0.5128,Drosophila
1118,438.1828,6544,0.4198,100,6544,9446,9435,0.425,Drosophila
1119,105.0191,6534,0.4123,100,6534,2273,2268,0.4174,Drosophila
1120,703.4951,8953,0.3653,100,8953,16736,16636,0.3642,Drosophila
1121,159.7867,6366,0.399,100,6366,3382,3357,0.4108,Drosophila
1122,267.7781,6380,0.4107,99.9843,6379,6289,6120,0.4079,Drosophila
1123,150.6961,6456,0.3795,100,6456,3312,3346,0.363,Drosophila
1124,817.6625,6506,0.3423,100,6506,17277,16528,0.3078,Drosophila
1125,313.9181,6304,0.3822,100,6304,6380,6710,0.3382,Drosophila
1126,265.2826,6313,0.4124,100,6313,5535,5635,0.4493,Drosophila
1127,688.6509,6336,0.3542,99.9527,6333,11826,12534,0.3482,Drosophila
1128,158.049,6342,0.4089,100,6342,3326,3407,0.4093,Drosophila
1129,297.972,6293,0.4286,100,6293,6258,6297,0.4724,Drosophila
1130,196.1686,6300,0.4027,100,6300,4127,4139,0.4053,Drosophila
1131,200.8045,6298,0.4532,99.9841,6297,4230,4224,0.4464,Drosophila
1132,118.0898,6289,0.3695,100,6289,2516,2504,0.3668,Drosophila
1133,316.3281,6249,0.4453,99.984,6248,6548,6421,0.4648,Drosophila
1134,194.7471,6235,0.4048,100,6235,4063,4065,0.4037,Drosophila
1135,229.6462,6230,0.4551,99.9679,6228,4464,4541,0.4269,Drosophila
1136,175.5465,6187,0.4512,100,6187,4061,3861,0.4587,Drosophila
1137,293.5317,6156,0.4119,100,6156,5544,5510,0.4137,Drosophila
1138,168.4127,6172,0.3315,99.9028,6166,3369,3351,0.3421,Drosophila
1139,213.853,6164,0.43,100,6164,4851,4225,0.4172,Drosophila
1140,104.2721,6137,0.3711,99.8208,6126,2133,2082,0.3705,Drosophila
1141,113.2572,6140,0.4292,99.9837,6139,2316,2324,0.4264,Drosophila
1142,389.5776,6073,0.46,100,6073,7924,7807,0.3926,Drosophila
1143,239.42,6109,0.3882,100,6109,3669,3509,0.3806,Drosophila
1144,268.2471,6046,0.397,99.9008,6040,4758,4793,0.4075,Drosophila
1145,193.0915,6068,0.3816,99.967,6066,3746,3814,0.3557,Drosophila
1146,1.907,6089,0.3684,22.6146,1377,21,77,0.4686,Drosophila
1147,144.3303,6001,0.4401,100,6001,3026,3107,0.4553,Drosophila
1148,112.257,6079,0.3731,99.9835,6078,2241,2197,0.3664,Drosophila
1149,236.7816,6011,0.3692,99.9834,6010,4606,4597,0.3507,Drosophila
1150,194.6916,6019,0.4603,100,6019,3577,3611,0.4494,Drosophila
1151,196.2332,6000,0.4009,100,6000,4115,3944,0.3915,Drosophila
1152,163.2102,5981,0.3929,100,5981,2924,2736,0.3822,Drosophila
1153,252.7243,6007,0.3667,68.5866,4120,1663,1728,0.2819,Drosophila
1154,473.0262,5964,0.3319,100,5964,8959,9187,0.3201,Drosophila
1155,315.4117,5926,0.4327,100,5926,6144,6309,0.409,Drosophila
1156,504.2351,5917,0.347,100,5917,10330,10245,0.3405,Drosophila
1157,189.1262,5834,0.4155,100,5834,3693,3686,0.4149,Drosophila
1158,276.6383,5745,0.3801,100,5745,4585,4669,0.3884,Drosophila
1159,163.8834,5797,0.3464,100,5797,3023,3042,0.3491,Drosophila
1160,119.357,5804,0.3901,100,5804,2414,2044,0.3685,Drosophila
1161,206.9113,5737,0.3319,99.9651,5735,3944,3972,0.3342,Drosophila
1162,382.8227,5736,0.361,99.9826,5735,6703,6715,0.3648,Drosophila
1163,65.1577,5738,0.3353,65.9638,3785,1207,1298,0.3344,Drosophila
1164,218.3474,5711,0.4613,100,5711,4148,4179,0.4683,Drosophila
1165,118.2476,5698,0.4024,100,5698,2247,2263,0.4019,Drosophila
1166,465.0721,5646,0.3616,78.8169,4450,8751,8420,0.3588,Drosophila
1167,225.5026,5631,0.3756,100,5631,3767,3858,0.3809,Drosophila
1168,154.0496,5625,0.4115,100,5625,2888,2867,0.4121,Drosophila
1169,99.3413,5594,0.3691,100,5594,1808,1810,0.3682,Drosophila
1170,321.7538,5588,0.3521,100,5588,5544,5570,0.3696,Drosophila
1171,159.2254,5559,0.3468,100,5559,2939,2989,0.348,Drosophila
1172,200.6075,5485,0.3408,99.9635,5483,3744,3736,0.3382,Drosophila
1173,167.4482,5520,0.4317,100,5520,3195,3187,0.4349,Drosophila
1174,231.369,7011,0.3502,100,7011,4447,4379,0.3228,Drosophila
1175,72.3888,5409,0.391,71.9726,3893,1315,1318,0.3879,Drosophila
1176,218.5067,5409,0.3662,99.8706,5402,3994,4045,0.3722,Drosophila
1177,183.2518,5444,0.3586,100,5444,3306,3277,0.3624,Drosophila
1178,219.1074,5305,0.4337,100,5305,3928,3837,0.4421,Drosophila
1179,133.0102,5415,0.4477,100,5415,2424,2302,0.4351,Drosophila
1180,263.1006,5390,0.3656,97.1985,5239,5015,4730,0.3653,Drosophila
1181,224.5172,5265,0.4044,100,5265,4031,4090,0.4436,Drosophila
1182,246.0249,5345,0.4243,100,5345,4415,4475,0.4209,Drosophila
1183,204.7389,5277,0.4218,99.8863,5271,3583,3665,0.4209,Drosophila
1184,388.8799,5322,0.4395,100,5322,6097,6042,0.445,Drosophila
1185,1888.7522,5206,0.4164,100,5206,20392,20559,0.4092,Drosophila
1186,161.7414,5287,0.3648,99.9622,5285,2958,2950,0.3754,Drosophila
1187,120.4679,5272,0.4147,99.981,5271,2053,2061,0.4137,Drosophila
1188,446.6806,5213,0.3516,100,5213,7891,7665,0.3717,Drosophila
1189,191.5411,5234,0.4216,100,5234,3356,3341,0.4243,Drosophila
1190,126.3769,5203,0.4188,100,5203,2205,2233,0.4141,Drosophila
1191,221.9177,5797,0.3609,100,5797,4208,4404,0.3917,Drosophila
1192,177.7341,5093,0.3797,100,5093,3234,3169,0.4055,Drosophila
1193,199.5417,6709,0.3878,99.9106,6703,3313,3292,0.3807,Drosophila
1194,96.3433,5136,0.3964,100,5136,1653,1656,0.4011,Drosophila
1195,154.911,5069,0.4008,100,5069,2622,2584,0.4341,Drosophila
1196,179.1452,5130,0.3796,99.961,5128,2924,2938,0.3803,Drosophila
1197,86.4352,5129,0.4484,99.0836,5082,1501,1534,0.4525,Drosophila
1198,168.9897,5028,0.3957,100,5028,2827,2823,0.3985,Drosophila
1199,98.553,5033,0.4004,100,5033,1666,1648,0.4045,Drosophila
1200,160.7022,4943,0.4132,99.9595,4941,2375,2386,0.4124,Drosophila
1201,376.5429,4914,0.4077,100,4914,6147,6176,0.3863,Drosophila
1202,312.6488,5589,0.4085,100,5589,5828,5645,0.4247,Drosophila
1203,221.7312,4963,0.3332,100,4963,3669,3594,0.328,Drosophila
1204,204.4653,4851,0.367,100,4851,3250,3385,0.3682,Drosophila
1205,86.5012,4828,0.3604,78.5418,3792,1380,1371,0.3635,Drosophila
1206,224.2372,4827,0.4396,100,4827,3200,3183,0.4229,Drosophila
1207,134.1542,4709,0.391,100,4709,2126,2125,0.3935,Drosophila
1208,350.3158,5133,0.4,99.9805,5132,5804,5794,0.3851,Drosophila
1209,381.3503,4779,0.3497,100,4779,5983,5929,0.3247,Drosophila
1210,216.9511,4704,0.3395,100,4704,3557,3538,0.3515,Drosophila
1211,181.726,4697,0.3551,99.9787,4696,2672,3023,0.352,Drosophila
1212,135.7469,4738,0.3606,100,4738,2012,2030,0.3608,Drosophila
1213,163.6164,4632,0.4111,99.8705,4626,2534,2535,0.4042,Drosophila
1214,138.5591,4656,0.4421,99.9785,4655,2168,2182,0.4436,Drosophila
1215,215.9663,4663,0.4125,100,4663,3350,3375,0.4056,Drosophila
1216,2201.0731,4557,0.3821,100,4557,13470,13454,0.3146,Drosophila
1217,121.424,4616,0.4118,100,4616,1924,1863,0.4226,Drosophila
1218,155.5729,4613,0.405,99.9133,4609,2480,2482,0.4246,Drosophila
1219,879.0328,4567,0.3615,100,4567,12865,12849,0.3713,Drosophila
1220,755.1328,4539,0.405,100,4539,8767,8870,0.4185,Drosophila
1221,165.6647,4560,0.4571,95.7456,4366,2510,2518,0.4534,Drosophila
1222,192.9677,4545,0.5006,100,4545,2928,2947,0.4986,Drosophila
1223,127.2598,4484,0.4693,99.9331,4481,1945,1945,0.4911,Drosophila
1224,99.0221,4531,0.3761,100,4531,1534,1494,0.3753,Drosophila
1225,228.4322,4516,0.3572,99.9779,4515,3418,3352,0.3645,Drosophila
1226,113.8912,4505,0.3088,100,4505,1724,1778,0.3124,Drosophila
1227,370.4583,4397,0.412,100,4397,5466,5667,0.4569,Drosophila
1228,99.5783,4487,0.3878,100,4487,1497,1515,0.3931,Drosophila
1229,103.7327,4452,0.3625,64.4205,2868,1587,1589,0.3342,Drosophila
1230,130.6732,4474,0.4312,99.9553,4472,1891,1933,0.4273,Drosophila
1231,93.2152,4429,0.4354,100,4429,1375,1371,0.4369,Drosophila
1232,966.7662,4449,0.4405,100,4449,14831,15693,0.4206,Drosophila
1233,219.0616,4451,0.3722,100,4451,3325,3477,0.3999,Drosophila
1234,122.0667,4437,0.3883,88.1451,3911,1893,1821,0.4065,Drosophila
1235,180,4415,0.3692,100,4415,2737,2777,0.3672,Drosophila
1236,143.2041,4414,0.404,100,4414,2122,2173,0.4153,Drosophila
1237,367.1565,4338,0.3337,100,4338,5785,5965,0.2987,Drosophila
1238,147.3931,4302,0.336,100,4302,2133,2095,0.3349,Drosophila
1239,534.442,4353,0.3854,100,4353,7948,8148,0.3632,Drosophila
1240,155.8762,4307,0.3611,100,4307,2306,2278,0.356,Drosophila
1241,118.3958,4333,0.3757,99.7692,4323,1708,1667,0.3557,Drosophila
1242,96.2704,4305,0.3505,99.8374,4298,1388,1388,0.3407,Drosophila
1243,351.8551,4327,0.3935,100,4327,4950,5381,0.4755,Drosophila
1244,176.9157,4317,0.416,100,4317,2438,2963,0.4379,Drosophila
1245,133.0613,4255,0.3684,100,4255,1920,1993,0.385,Drosophila
1246,246.7237,4263,0.411,100,4263,3532,3559,0.395,Drosophila
1247,162.3277,4223,0.4678,78.4513,3313,2335,2303,0.468,Drosophila
1248,1987.3077,4127,0.3913,100,4127,15003,16115,0.3994,Drosophila
1249,324.8265,4133,0.362,100,4133,4438,4795,0.3706,Drosophila
1250,508.2869,4138,0.4179,100,4138,6977,6974,0.3539,Drosophila
1251,305.1199,4169,0.3542,99.8561,4163,4110,4073,0.3497,Drosophila
1252,101.1866,4186,0.4788,100,4186,1178,1281,0.4817,Drosophila
1253,697.6191,4101,0.3809,100,4101,9113,9074,0.4669,Drosophila
1254,285.358,4193,0.3315,100,4193,3881,3872,0.3346,Drosophila
1255,104.5113,4187,0.3454,99.5223,4167,1491,1489,0.3509,Drosophila
1256,198.2034,4124,0.3677,100,4124,2744,2732,0.3669,Drosophila
1257,205.3961,4118,0.434,100,4118,2810,2702,0.4491,Drosophila
1258,140.186,4033,0.3597,86.6601,3495,1911,1908,0.3523,Drosophila
1259,94.7857,4065,0.3601,82.4108,3350,1264,1369,0.3543,Drosophila
1260,82.6551,4062,0.4132,89.9803,3655,1109,1139,0.4329,Drosophila
1261,180.9519,4052,0.4084,99.9753,4051,2189,2165,0.4205,Drosophila
1262,190.1599,4071,0.4729,100,4071,2602,2576,0.478,Drosophila
1263,207.3996,4069,0.3802,100,4069,2817,2807,0.3814,Drosophila
1264,100.2956,4032,0.4033,100,4032,1379,1339,0.4072,Drosophila
1265,103.2377,4064,0.4016,99.8278,4057,1399,1404,0.4057,Drosophila
1266,182.8028,4037,0.4098,100,4037,2452,2499,0.4126,Drosophila
1267,156.5681,4019,0.4123,100,4019,2016,2033,0.4225,Drosophila
1268,333.5775,3953,0.3384,100,3953,4380,4391,0.3377,Drosophila
1269,232.8329,3967,0.306,100,3967,3087,3024,0.3135,Drosophila
1270,84.6169,3970,0.4584,100,3970,1071,1052,0.4289,Drosophila
1271,236.7749,3932,0.5332,100,3932,3167,3320,0.5277,Drosophila
1272,273.3555,3963,0.461,99.8991,3959,3416,3414,0.4868,Drosophila
1273,327.7131,3980,0.3574,100,3980,5040,4563,0.4188,Drosophila
1274,100.8528,3974,0.3679,100,3974,1374,1384,0.371,Drosophila
1275,195.5797,3957,0.355,100,3957,2654,2642,0.3591,Drosophila
1276,376.0469,3941,0.5168,99.9746,3940,3522,3525,0.5247,Drosophila
1277,192.8705,3931,0.4202,100,3931,2531,2547,0.42,Drosophila
1278,294.6089,3856,0.3914,100,3856,3893,4258,0.4142,Drosophila
1279,290.2111,3903,0.4198,100,3903,3814,3714,0.4254,Drosophila
1280,279.9846,3896,0.5104,99.9487,3894,3617,3667,0.516,Drosophila
1281,510.1307,3834,0.4202,99.9478,3832,6551,6875,0.395,Drosophila
1282,178.4845,3915,0.4481,85.4406,3345,2414,2496,0.4365,Drosophila
1283,106.3767,3812,0.4048,100,3812,1405,1379,0.4085,Drosophila
1284,247.673,3868,0.4325,100,3868,3129,3049,0.4446,Drosophila
1285,140.6212,3804,0.3552,100,3804,1831,1803,0.3784,Drosophila
1286,272.7469,3860,0.379,100,3860,3447,3386,0.3868,Drosophila
1287,169.6836,5900,0.3703,100,5900,3069,2970,0.3993,Drosophila
1288,458.5804,3858,0.4003,99.9482,3856,6113,6962,0.4281,Drosophila
1289,194.8842,3851,0.3738,99.974,3850,2587,2431,0.3928,Drosophila
1290,560.7863,3777,0.3804,100,3777,6543,5627,0.3932,Drosophila
1291,101.52,3827,0.3968,99.9216,3824,1305,1301,0.4108,Drosophila
1292,505.431,3766,0.3634,99.9734,3765,5851,5898,0.3716,Drosophila
1293,226.0102,3811,0.3683,100,3811,2875,2868,0.3685,Drosophila
1294,206.6224,3782,0.3696,99.9736,3781,2637,2603,0.3724,Drosophila
1295,191.8971,3772,0.4444,99.894,3768,2436,2422,0.4364,Drosophila
1296,100.1664,3768,0.3627,100,3768,1235,1242,0.3848,Drosophila
1297,311.7322,3790,0.3456,100,3790,3895,3860,0.3069,Drosophila
1298,149.1527,3661,0.3153,99.9727,3660,1894,1932,0.307,Drosophila
1299,188.9489,3717,0.436,99.9193,3714,2363,2321,0.4377,Drosophila
1300,153.7999,3714,0.3942,100,3714,1932,1899,0.381,Drosophila
1301,189.2649,3670,0.353,100,3670,2316,2366,0.3591,Drosophila
1302,126.8354,3645,0.3722,99.9177,3642,1543,1555,0.3716,Drosophila
1303,331.013,3611,0.4268,99.9446,3609,4390,4206,0.4268,Drosophila
1304,434.4933,3513,0.3657,100,3513,5481,5264,0.3485,Drosophila
1305,7.5929,3626,0.4007,12.7137,461,98,87,0.3111,Drosophila
1306,1016.1142,3624,0.3482,100,3624,12018,12026,0.2995,Drosophila
1307,188.1226,3582,0.404,99.9162,3579,2359,2259,0.4072,Drosophila
1308,177.434,3528,0.442,100,3528,2087,2088,0.4365,Drosophila
1309,260.7202,3571,0.3052,100,3571,3115,3110,0.3092,Drosophila
1310,115.8376,4182,0.4705,99.7848,4173,1600,1674,0.4398,Drosophila
1311,94.2429,3557,0.4276,100,3557,1124,1122,0.4342,Drosophila
1312,201.9625,3550,0.3993,62.6761,2225,2343,2377,0.3915,Drosophila
1313,219.8549,3522,0.4116,99.9716,3521,2563,2614,0.4274,Drosophila
1314,114.4001,3519,0.368,100,3519,1353,1410,0.3592,Drosophila
1315,84.3608,3523,0.4051,62.4468,2200,1023,1010,0.4112,Drosophila
1316,843.1552,3440,0.3736,100,3440,9703,9692,0.3539,Drosophila
1317,209.958,3432,0.3478,100,3432,2487,2535,0.3788,Drosophila
1318,124.131,3420,0.3143,100,3420,1299,1255,0.3147,Drosophila
1319,0,3416,0.3144,0,0,0,0,0,Drosophila
1320,291.603,3413,0.3736,99.9414,3411,3473,3319,0.392,Drosophila
1321,184.0262,3362,0.3731,100,3362,2040,2016,0.3592,Drosophila
1322,149.5176,3298,0.3365,100,3298,1502,1503,0.3334,Drosophila
1323,627.8049,3388,0.3608,100,3388,7400,7304,0.3523,Drosophila
1324,372.891,3368,0.3699,100,3368,4274,4313,0.3725,Drosophila
1325,102.9779,3263,0.376,60.2207,1965,1166,1133,0.3855,Drosophila
1326,210.2483,3375,0.3997,99.9407,3373,2350,2573,0.412,Drosophila
1327,319.299,3368,0.3887,99.9703,3367,3524,3470,0.2846,Drosophila
1328,249.5328,3354,0.4141,99.9702,3353,2317,2439,0.4225,Drosophila
1329,210.7176,3360,0.3834,100,3360,2371,2390,0.3797,Drosophila
1330,497.8498,3210,0.4648,87.4455,2807,5236,5181,0.4628,Drosophila
1331,1548.2796,3262,0.392,100,3262,10999,11222,0.3809,Drosophila
1332,339.4698,3314,0.3479,100,3314,3988,3808,0.3334,Drosophila
1333,187.535,3312,0.3463,100,3312,2092,2066,0.3527,Drosophila
1334,179.8461,3197,0.3579,99.9374,3195,1958,1898,0.3316,Drosophila
1335,787.6433,3171,0.4439,100,3171,8242,8195,0.4503,Drosophila
1336,356.045,3265,0.3725,99.9694,3264,4079,3839,0.3645,Drosophila
1337,240.1745,3260,0.3555,99.9693,3259,2634,2631,0.3454,Drosophila
1338,158.162,3198,0.308,100,3198,1803,1699,0.3197,Drosophila
1339,164.4347,3200,0.36,99.8438,3195,1757,1757,0.3686,Drosophila
1340,96.2178,3227,0.4007,100,3227,1041,1040,0.4076,Drosophila
1341,228.0935,3178,0.4028,99.9371,3176,2381,2276,0.3988,Drosophila
1342,275.1343,3179,0.3809,100,3179,2918,2918,0.3787,Drosophila
1343,313.396,3179,0.3614,100,3179,3485,3240,0.3776,Drosophila
1344,411.3043,3155,0.3621,99.6513,3144,4264,4100,0.3563,Drosophila
1345,266.0067,3138,0.3217,99.9681,3137,2885,2904,0.3292,Drosophila
1346,460.1552,3048,0.3578,100,3048,4914,4658,0.3195,Drosophila
1347,119.9569,3106,0.3653,73.2131,2274,1274,1331,0.3634,Drosophila
1348,319.4827,3041,0.3661,100,3041,3712,3584,0.4006,Drosophila
1349,126.8703,3061,0.4165,100,3061,1299,1300,0.4183,Drosophila
1350,106.1451,3054,0.4398,100,3054,1083,1087,0.4429,Drosophila
1351,182.9947,3047,0.4644,97.3416,2966,1886,1878,0.4478,Drosophila
1352,300.2455,3031,0.4302,100,3031,2999,3270,0.4348,Drosophila
1353,825.9165,2886,0.4377,100,2886,7979,8362,0.4664,Drosophila
1354,209.5548,3030,0.3998,100,3030,2038,2017,0.4481,Drosophila
1355,154.1503,3027,0.3731,99.967,3026,1583,1588,0.3853,Drosophila
1356,171.5503,3022,0.4465,93.812,2835,1737,1743,0.4709,Drosophila
1357,150.3208,3014,0.34,99.9005,3011,1534,1533,0.3496,Drosophila
1358,101.3822,3001,0.4122,100,3001,1025,1048,0.4134,Drosophila
1359,142.4215,2992,0.4375,100,2992,1378,1381,0.4658,Drosophila
1360,120.196,2924,0.3352,100,2924,1202,1181,0.3404,Drosophila
1361,375.6625,2939,0.4515,100,2939,4029,3657,0.476,Drosophila
1362,198.4103,2981,0.362,100,2981,1962,1962,0.3642,Drosophila
1363,2497.3165,2831,0.4637,100,2831,24614,25837,0.4666,Drosophila
1364,128.385,2940,0.472,100,2940,1291,1269,0.4724,Drosophila
1365,201.0213,2961,0.3782,100,2961,1999,2073,0.4157,Drosophila
1366,200.6742,2950,0.4481,100,2950,2079,2041,0.4498,Drosophila
1367,109.0269,2935,0.4477,100,2935,1106,1087,0.4523,Drosophila
1368,391.8224,2956,0.3113,100,2956,3884,3911,0.106,Drosophila
1369,197.8239,2947,0.3847,97.6586,2878,1994,1969,0.3822,Drosophila
1370,114.1312,2904,0.4452,100,2904,1141,1133,0.44,Drosophila
1371,211.2313,2901,0.3966,100,2901,2057,2079,0.3969,Drosophila
1372,204.195,2898,0.4101,100,2898,1959,2117,0.4123,Drosophila
1373,687.786,2874,0.3437,100,2874,7164,7274,0.3341,Drosophila
1374,183.1459,2872,0.3123,99.9652,2871,1770,1742,0.3152,Drosophila
1375,183.3882,2836,0.4362,100,2836,1778,1741,0.4361,Drosophila
1376,5356.623,2623,0.5443,100,2623,23265,22936,0.5497,Drosophila
1377,539.2739,2826,0.4077,100,2826,4935,4799,0.4158,Drosophila
1378,210.0468,2822,0.4055,100,2822,2026,1978,0.4043,Drosophila
1379,310.6185,2768,0.3726,98.6272,2730,2906,2893,0.3861,Drosophila
1380,394.737,2814,0.5218,93.8166,2640,3753,3723,0.5297,Drosophila
1381,197.9662,2751,0.3275,99.9636,2750,1511,1512,0.3315,Drosophila
1382,107.3077,2801,0.3718,100,2801,998,994,0.3782,Drosophila
1383,88.2612,2695,0.4224,100,2695,796,797,0.4323,Drosophila
1384,172.537,2786,0.4384,100,2786,1631,1684,0.492,Drosophila
1385,246.461,2781,0.4273,100,2781,2339,2243,0.4287,Drosophila
1386,194.2035,2777,0.4402,100,2777,1816,1805,0.4404,Drosophila
1387,97.4966,2755,0.411,99.8548,2751,913,886,0.4011,Drosophila
1388,286.3031,2689,0.3276,100,2689,2573,2593,0.334,Drosophila
1389,332.6301,2671,0.438,100,2671,3084,3088,0.4562,Drosophila
1390,234.1865,2675,0.3829,99.9626,2674,2092,2088,0.3538,Drosophila
1391,192.4778,2702,0.3934,100,2702,1761,1731,0.3969,Drosophila
1392,134.8309,2644,0.3355,100,2644,1172,1286,0.3499,Drosophila
1393,277.9978,2687,0.5164,100,2687,2511,2511,0.505,Drosophila
1394,148.3675,2675,0.3999,97.1963,2600,1333,1330,0.3881,Drosophila
1395,127.479,2672,0.3945,100,2672,986,1008,0.3885,Drosophila
1396,355.801,2663,0.3789,99.9624,2662,3036,3144,0.4015,Drosophila
1397,374.5061,2616,0.4034,100,2616,3361,3292,0.4004,Drosophila
1398,738.7381,2646,0.3395,99.9622,2645,6573,6359,0.331,Drosophila
1399,99.68,2656,0.3566,100,2656,891,883,0.3561,Drosophila
1400,209.0796,2624,0.492,100,2624,1773,1818,0.4886,Drosophila
1401,235.3892,2577,0.4508,100,2577,2042,2052,0.4441,Drosophila
1402,98.7991,2564,0.3729,100,2564,878,835,0.3805,Drosophila
1403,175.4488,2558,0.3732,100,2558,1592,1521,0.3313,Drosophila
1404,180.1021,2547,0.4245,99.9215,2545,1559,1541,0.4283,Drosophila
1405,274.8571,2534,0.4016,100,2534,2316,2320,0.4059,Drosophila
1406,303.6233,2506,0.5383,100,2506,2490,2543,0.5302,Drosophila
1407,507.6755,2521,0.4011,100,2521,4338,4319,0.4281,Drosophila
1408,95.6611,2505,0.4176,99.9601,2504,799,798,0.424,Drosophila
1409,177.9342,2492,0.4217,100,2492,1512,1500,0.4211,Drosophila
1410,389.6217,2477,0.438,99.9596,2476,3187,3182,0.4497,Drosophila
1411,372.8815,2473,0.3099,100,2473,3124,3043,0.303,Drosophila
1412,560.8632,2470,0.4412,100,2470,4268,4380,0.4523,Drosophila
1413,221.4491,2434,0.3772,99.9589,2433,1838,2026,0.3746,Drosophila
1414,179.3122,2450,0.3387,100,2450,1448,1467,0.327,Drosophila
1415,228.7743,2437,0.3447,100,2437,2007,1908,0.3569,Drosophila
1416,148.6798,2430,0.3845,93.4568,2271,1256,1218,0.3874,Drosophila
1417,740.4064,2387,0.3798,100,2387,5809,5831,0.3868,Drosophila
1418,706.7904,2347,0.3697,100,2347,5563,5610,0.3304,Drosophila
1419,176.6325,2381,0.3629,99.916,2379,1403,1404,0.356,Drosophila
1420,103.6569,2311,0.3129,99.9567,2310,833,824,0.3212,Drosophila
1421,92.518,2363,0.3686,100,2363,727,744,0.3708,Drosophila
1422,179.6718,2334,0.3389,100,2334,1542,1564,0.3458,Drosophila
1423,104.5462,2349,0.3495,99.9574,2348,837,825,0.3468,Drosophila
1424,270.7716,2303,0.426,100,2303,2214,2135,0.4119,Drosophila
1425,320.803,2345,0.3961,100,2345,2503,2544,0.3858,Drosophila
1426,485.8323,2296,0.4361,99.9129,2294,3743,3904,0.461,Drosophila
1427,195.7485,2302,0.4101,100,2302,1484,1540,0.4117,Drosophila
1428,725.8948,2234,0.4416,100,2234,5332,5052,0.4351,Drosophila
1429,202.702,2151,0.4074,100,2151,1474,1556,0.3987,Drosophila
1430,90.708,2264,0.4046,100,2264,704,687,0.4053,Drosophila
1431,194.6327,2257,0.348,100,2257,1484,1473,0.3509,Drosophila
1432,190.1871,2250,0.3332,100,2250,1424,1426,0.3345,Drosophila
1433,440.6033,2198,0.3314,99.9545,2197,3238,3445,0.3127,Drosophila
1434,976.7399,2184,0.377,100,2184,7643,7744,0.4051,Drosophila
1435,553.3702,2126,0.3917,100,2126,3985,4038,0.3779,Drosophila
1436,264.1564,2180,0.4155,100,2180,1841,1889,0.4141,Drosophila
1437,143.7054,2210,0.4749,58.0543,1283,1054,1056,0.5365,Drosophila
1438,189.8982,2210,0.3086,100,2210,1439,1381,0.3063,Drosophila
1439,212.0335,2206,0.3518,99.9547,2205,1581,1579,0.342,Drosophila
1440,162.2424,2195,0.3772,100,2195,1194,1168,0.4308,Drosophila
1441,176.9588,2187,0.353,100,2187,1321,1294,0.3545,Drosophila
1442,173.3751,2157,0.3463,100,2157,1289,1219,0.3399,Drosophila
1443,173.063,2143,0.3803,100,2143,1293,1267,0.3935,Drosophila
1444,175.6382,2131,0.3449,99.9061,2129,1261,1284,0.3527,Drosophila
1445,287.4465,2170,0.4502,99.9539,2169,2054,2101,0.4784,Drosophila
1446,174.9159,2163,0.5106,100,2163,1260,1267,0.5081,Drosophila
1447,418.6074,2147,0.3991,100,2147,3138,3110,0.3835,Drosophila
1448,184.7371,2138,0.4364,99.9532,2137,1321,1323,0.4398,Drosophila
1449,1071.3899,2134,0.3939,100,2134,8006,7753,0.4008,Drosophila
1450,240.1534,2073,0.4014,100,2073,1835,1824,0.408,Drosophila
1451,161.5283,2120,0.3281,99.9057,2118,1141,1146,0.3375,Drosophila
1452,746.2176,2114,0.459,100,2114,5302,5366,0.4608,Drosophila
1453,145.7722,2098,0.3623,100,2098,1009,1055,0.363,Drosophila
1454,90.0312,2085,0.3995,99.6643,2078,627,627,0.3878,Drosophila
1455,492.8167,2073,0.3261,100,2073,3688,3573,0.3559,Drosophila
1456,225.3646,2071,0.4367,100,2071,1560,1573,0.4298,Drosophila
1457,420.7295,2052,0.386,100,2052,2815,2886,0.3969,Drosophila
1458,267.5086,2027,0.4053,100,2027,1806,1833,0.4038,Drosophila
1459,242.4307,2050,0.3423,100,2050,1632,1695,0.3596,Drosophila
1460,110.5511,1996,0.3702,99.9499,1995,671,672,0.376,Drosophila
1461,512.3328,2028,0.4107,100,2028,3639,3615,0.4548,Drosophila
1462,87.4715,1983,0.3354,100,1983,586,579,0.3358,Drosophila
1463,95.3287,2026,0.3717,100,2026,656,644,0.3779,Drosophila
1464,577.7112,2022,0.3358,99.9505,2021,3955,3909,0.3411,Drosophila
1465,160.8598,2011,0.2886,100,2011,1095,1085,0.3102,Drosophila
